artist,album,year,critic_score,user_score,comment
juliana hatfield,made in china,"Aug 9, 2005",63.0,8.1,
juliana hatfield,juliana's pony: total system failure,"May 16, 2000",35.0,6.7,
sade,soldier of love,"Feb 9, 2010",79.0,8.6,
sade,lovers rock,"Nov 14, 2000",78.0,8.8,
gil scott heron,we're new here,"Feb 22, 2011",83.0,8.3,
gil scott heron,i'm new here,"Feb 9, 2010",78.0,8.8,
basia bulat,heart of my own,"Jan 26, 2010",72.0,8.7,
strong arm steady,in search of stoney jackson,"Jan 27, 2010",75.0,8.0,
hockey,mind chaos,"Oct 6, 2009",68.0,8.3,
the album leaf,a chorus of storytellers,"Feb 2, 2010",69.0,8.5,
the album leaf,into the blue again,"Sep 12, 2006",67.0,7.4,
the album leaf,in a safe place,"Jun 22, 2004",71.0,7.1,
the house of love,days run away,"Feb 28, 2005",68.0,7.7,
lightspeed champion,life is sweet! nice to meet you,"Feb 16, 2010",72.0,6.8,
lightspeed champion,falling off the lavender bridge,"Feb 5, 2008",70.0,8.1,
clipd beaks,to realize,"Jan 26, 2010",76.0,6.7,
good shoes,"no hope, no future","Jan 25, 2010",60.0,7.8,
delphic,acolyte,"Jun 29, 2010",71.0,7.4,
jaga jazzist,starfire,"Jun 1, 2015",70.0,8.2,
jaga jazzist,one armed bandit,"Feb 23, 2010",75.0,8.5,
aziz ansari,master of none: season 2,"May 12, 2017",91.0,8.2,
aziz ansari,master of none: season 1,"Nov 6, 2015",91.0,7.7,
aziz ansari,late show with stephen colbert: season 1,"Sep 8, 2015",72.0,5.8,
aziz ansari,the view: season 18,"Sep 15, 2014",60.0,3.1,
aziz ansari,parks and recreation: season 1,"Mar 6, 2013",58.0,7.8,
aziz ansari,parks and recreation: season 3,"Jan 20, 2011",83.0,8.9,
aziz ansari,bob's burgers: season 1,"Jan 9, 2011",54.0,6.6,
aziz ansari,conan (2010): season 1,"Nov 8, 2010",64.0,8.6,
aziz ansari,parks and recreation: season 2,"Sep 17, 2009",71.0,8.7,
portastatic,be still please,"Oct 10, 2006",81.0,7.5,
portastatic,bright ideas,"Aug 23, 2005",83.0,8.3,
freedy johnston,rain on the city,"Jan 12, 2010",79.0,8.8,
lou reed,lulu,"Nov 1, 2011",45.0,2.3,
lou reed,berlin: live at st. ann's warehouse [live],"Nov 4, 2008",70.0,7.5,
lou reed,animal serenade,"Mar 23, 2004",71.0,8.6,
lou reed,the raven,"Jan 28, 2003",54.0,8.4,
lou reed,ecstasy,"Apr 4, 2000",69.0,7.9,
oh no ono,eggs,"Jan 26, 2010",73.0,7.7,
young money,rise of an empire,"Mar 11, 2014",55.0,5.8,
young money,we are young money,"Dec 21, 2009",63.0,5.0,
doom,born like this,"Mar 24, 2009",77.0,8.6,
bell orchestre,as seen through windows,"Mar 10, 2009",76.0,7.3,
bell orchestre,recording a tape the colour of the light,"Nov 15, 2005",74.0,8.1,
eugene mirman,late night with seth meyers: season 1,"Feb 25, 2014",61.0,3.2,
eugene mirman,archer: season 4,"Jan 17, 2013",79.0,9.0,
eugene mirman,bob's burgers: season 2,"Mar 11, 2012",78.0,8.4,
eugene mirman,bob's burgers: season 1,"Jan 9, 2011",54.0,6.6,
eugene mirman,flight of the conchords: season 2,"Jan 18, 2009",80.0,7.3,
eugene mirman,flight of the conchords: season 1,"Jun 17, 2007",68.0,9.1,
sugar,copper blue [deluxe edition],"Jul 24, 2012",95.0,7.3,
gza,pro tools,"Aug 19, 2008",76.0,8.6,
om,advaitic songs,"Jul 24, 2012",67.0,8.8,
tnght,tnght [ep],"Jul 24, 2012",83.0,8.8,
fang island,major,"Jul 24, 2012",78.0,6.7,
john maus,screen memories,"Oct 27, 2017",78.0,7.6,
john maus,a collection of rarities and previously unreleased material,"Jul 17, 2012",76.0,8.8,
john maus,we must become the pitiless censors of ourselves,"Jun 28, 2011",75.0,8.4,
woody guthrie,american radical patriot [box set],"Oct 22, 2013",95.0,5.8,
woody guthrie,woody at 100: the woody guthrie centennial,"Jul 10, 2012",92.0,7.3,
woody guthrie,my dusty road,"Aug 25, 2009",93.0,6.3,
mission of burma,unsound,"Jul 10, 2012",76.0,8.0,
mission of burma,the obliterati,"May 23, 2006",81.0,8.5,
mission of burma,onoffon,"May 4, 2004",84.0,8.5,
digitalism,"i love you, dude","Jul 5, 2011",58.0,7.8,
digitalism,idealism,"Jun 19, 2007",77.0,8.5,
everything but the girl,back to mine,"May 29, 2001",64.0,8.2,
richard hawley,the city of your final destination,"Apr 16, 2010",52.0,7.6,
richard hawley,the white countess,"Dec 21, 2005",60.0,7.5,
richard hawley,heights,"Jun 17, 2005",59.0,6.0,
richard hawley,merci docteur rey,"Sep 17, 2004",22.0,4.5,
richard hawley,le divorce,"Aug 8, 2003",51.0,6.4,
richard hawley,cotton mary,"Feb 11, 2000",52.0,8.3,
pop etc,pop etc,"Jun 12, 2012",53.0,4.7,
totally enormous extinct dinosaurs,trouble,"Jun 12, 2012",75.0,8.3,
modeselektor,monkeytown,"Oct 11, 2011",67.0,8.6,
ty segall band,slaughterhouse,"Jun 26, 2012",83.0,7.8,
the cinematic orchestra,to believe,"Mar 15, 2019",78.0,7.8,
the cinematic orchestra,ma fleur,"Jun 5, 2007",78.0,8.2,
the hundred in the hands,red night,"Jun 12, 2012",64.0,7.3,
silver jews,"lookout mountain, lookout sea","Jun 17, 2008",78.0,8.0,
silver jews,tanglewood numbers,"Oct 18, 2005",81.0,8.9,
piano magic,closure,"Jan 27, 2017",81.0,7.8,
fiona apple,the idler wheel is wiser than the driver of the screw and whipping cords will serve you more than ropes will ever do,"Jun 19, 2012",89.0,8.8,
fiona apple,extraordinary machine,"Oct 4, 2005",84.0,8.7,
fiona apple,when the pawn...,"Nov 9, 1999",79.0,8.8,
can,tago mago [40th anniversary edition],"Nov 15, 2011",99.0,8.3,
bobby womack,the bravest man in the universe,"Jun 12, 2012",80.0,8.0,
dexys,one day i'm going to soar,"Jun 4, 2012",82.0,8.0,
bullion,loop the loop,"Feb 26, 2016",84.0,8.2,
the hives,lex hives,"Jun 5, 2012",69.0,7.3,
the hives,the black and white album,"Nov 13, 2007",72.0,7.5,
the hives,tyrannosaurus hives,"Jul 20, 2004",78.0,8.6,
the hives,veni vidi vicious,"Apr 30, 2002",84.0,8.8,
cadence weapon,afterparty babies,"Mar 4, 2008",73.0,8.7,
mystery jets,curve of the earth,"Jan 15, 2016",73.0,7.4,
mystery jets,radlands,"Jun 5, 2012",67.0,7.4,
mystery jets,serotonin,"Jul 13, 2010",77.0,7.8,
mystery jets,twenty one,"Mar 24, 2008",75.0,8.5,
mystery jets,zootime,"May 8, 2007",76.0,7.5,
mystery jets,making dens,"Mar 6, 2006",74.0,8.6,
patti smith,banga,"Jun 5, 2012",81.0,8.5,
patti smith,outside society: looking back 1975-2007,"Aug 23, 2011",80.0,8.9,
patti smith,twelve,"Apr 24, 2007",65.0,8.6,
patti smith,trampin',"Apr 27, 2004",74.0,8.3,
patti smith,gung ho,"Mar 21, 2000",73.0,8.6,
gossip,a  joyful noise,"May 22, 2012",60.0,7.2,
gossip,music for men,"Oct 6, 2009",69.0,8.5,
gossip,standing in the way of control,"Jan 24, 2006",72.0,8.4,
gossip,movement,"May 6, 2003",81.0,8.4,
david banner,master reboot (ps3),"Mar 4, 2014",62.0,6.0,
david banner,master reboot (pc),"Oct 29, 2013",59.0,5.9,
david banner,conflict: desert storm ii - back to baghdad (gc),"Jan 7, 2004",73.0,8.5,
david banner,the great escape (ps2),"Jul 23, 2003",57.0,8.0,
david banner,the great escape (2003) (pc),"Jul 22, 2003",54.0,6.9,
japandroids,near to the wild heart of life,"Jan 27, 2017",79.0,7.7,
japandroids,celebration rock,"Jun 5, 2012",83.0,8.8,
japandroids,post-nothing,"Aug 4, 2009",82.0,8.5,
scissor sisters,magic hour,"May 29, 2012",67.0,5.8,
scissor sisters,night work,"Jun 29, 2010",72.0,8.6,
scissor sisters,ta-dah,"Sep 26, 2006",71.0,8.1,
scissor sisters,scissor sisters,"Jul 27, 2004",81.0,8.9,
mala,mala in cuba,"Sep 11, 2012",75.0,8.3,
the soft pack,the soft pack,"Feb 2, 2010",74.0,8.0,
kreayshawn,somethin' 'bout kreay,"Sep 17, 2012",42.0,6.8,
efterklang,piramida,"Sep 25, 2012",74.0,7.4,
efterklang,magic chairs,"Feb 23, 2010",73.0,8.4,
efterklang,parades,"Nov 13, 2007",77.0,8.4,
ben folds five,the  sound of the life of the mind,"Sep 18, 2012",61.0,7.7,
brother ali,all the beauty in this whole life,"May 5, 2017",80.0,7.3,
brother ali,mourning in america and dreaming in color,"Sep 18, 2012",80.0,7.8,
brother ali,us,"Sep 22, 2009",83.0,8.8,
brother ali,the truth is here [ep],"Mar 10, 2009",86.0,8.8,
brother ali,the undisputed truth,"Apr 10, 2007",74.0,8.3,
james iha,mellon collie and the infinite sadness [deluxe edition],"Dec 4, 2012",88.0,8.9,
james iha,gish [deluxe edition],"Nov 29, 2011",87.0,8.8,
james iha,siamese dream [deluxe edition],"Nov 29, 2011",96.0,9.0,
the sea and cake,any day,"May 11, 2018",70.0,7.0,
the sea and cake,everybody,"May 8, 2007",74.0,7.6,
the sea and cake,one bedroom,"Jan 21, 2003",79.0,7.8,
the sea and cake,oui,"Oct 3, 2000",75.0,7.8,
holy other,held,"Aug 27, 2012",75.0,7.8,
neil halstead,oh! mighty engine,"Jul 29, 2008",69.0,8.2,
menomena,moms,"Sep 18, 2012",81.0,7.7,
menomena,mines,"Jul 27, 2010",74.0,8.1,
menomena,friend and foe,"Jan 23, 2007",78.0,8.7,
menomena,i am the fun blame monster,"Jun 20, 2003",82.0,8.8,
the music tapes,music tapes for clouds & tornadoes,"Aug 19, 2008",83.0,6.5,
the helio sequence,the  helio sequence,"May 19, 2015",73.0,6.8,
the helio sequence,negotiations,"Sep 10, 2012",65.0,8.2,
the helio sequence,keep your eyes ahead,"Jan 29, 2008",73.0,7.7,
the helio sequence,love and distance,"Jun 8, 2004",70.0,7.8,
sondre lerche,please,"Sep 23, 2014",74.0,7.7,
sondre lerche,phantom punch,"Feb 6, 2007",75.0,7.9,
sondre lerche,duper sessions,"Mar 21, 2006",70.0,8.3,
sondre lerche,two way monologue,"Mar 9, 2004",78.0,8.7,
the xx,i see you,"Jan 13, 2017",85.0,8.1,
the xx,coexist,"Sep 11, 2012",79.0,8.1,
the xx,xx,"Oct 6, 2009",87.0,8.8,
jens lekman,life will see you now,"Feb 17, 2017",83.0,7.8,
jens lekman,i know what love isn't,"Sep 4, 2012",76.0,8.0,
jens lekman,an argument with myself [ep],"Sep 19, 2011",75.0,7.8,
jens lekman,night falls over kortedala,"Oct 9, 2007",80.0,8.8,
jens lekman,oh you're so silent jens,"Nov 22, 2005",79.0,8.1,
patterson hood,english oceans,"Mar 4, 2014",78.0,7.4,
patterson hood,heat lightning rumbles in the distance,"Sep 11, 2012",77.0,7.2,
patterson hood,go-go boots,"Feb 15, 2011",78.0,7.6,
patterson hood,murdering oscar (and other love songs),"Jun 23, 2009",80.0,8.0,
lv,sebenza,"Sep 18, 2012",82.0,8.8,
cat power,wanderer,"Oct 5, 2018",79.0,8.0,
cat power,sun,"Sep 4, 2012",78.0,8.2,
cat power,dark end of the street [ep],"Dec 9, 2008",62.0,6.3,
cat power,jukebox,"Jan 22, 2008",72.0,8.0,
cat power,the greatest,"Jan 24, 2006",80.0,8.3,
cat power,you are free,"Feb 18, 2003",82.0,8.6,
cat power,the covers record,"Mar 21, 2000",81.0,8.3,
andrew w.k.,you're not alone,"Mar 2, 2018",77.0,8.0,
andrew w.k.,the wolf,"Sep 9, 2003",78.0,7.9,
andrew w.k.,i get wet,"Mar 26, 2002",64.0,7.6,
jj doom,keys to the kuffs,"Aug 21, 2012",74.0,8.5,
delicate steve,positive force,"Jul 10, 2012",78.0,8.0,
delicate steve,wondervisions,"Jan 25, 2011",84.0,8.7,
matthew dear,bunny,"Oct 12, 2018",76.0,7.5,
matthew dear,beams,"Aug 28, 2012",78.0,8.6,
matthew dear,black city,"Aug 17, 2010",78.0,8.3,
matthew dear,asa breed,"Jun 5, 2007",73.0,8.1,
divine fits,a thing called divine fits,"Aug 28, 2012",77.0,8.4,
beanie sigel,death of a dynasty,"Apr 29, 2005",41.0,6.7,
beanie sigel,state property 2,"Apr 13, 2005",33.0,4.8,
beanie sigel,state property,"Jan 18, 2002",9.0,3.2,
beanie sigel,backstage,"Sep 8, 2000",29.0,1.3,
spector,moth boys,"Aug 21, 2015",67.0,8.0,
redd kross,beyond the door,"Aug 23, 2019",78.0,7.5,
redd kross,researching the blues,"Aug 7, 2012",81.0,8.5,
ride,this is not a safe place,"Aug 16, 2019",70.0,8.2,
ride,weather diaries,"Jun 16, 2017",73.0,7.5,
the darkness,pinewood smile,"Oct 6, 2017",71.0,7.4,
the darkness,last of our kind,"Jun 2, 2015",63.0,7.7,
the darkness,hot cakes,"Aug 21, 2012",67.0,7.5,
the darkness,one way ticket to hell... and back,"Nov 29, 2005",68.0,7.5,
the darkness,permission to land,"Sep 16, 2003",79.0,8.4,
archers of loaf,vee vee [remastered],"Feb 21, 2012",86.0,8.4,
archers of loaf,icky mettle [deluxe edition],"Aug 2, 2011",94.0,8.6,
dead can dance,dionysus,"Nov 2, 2018",78.0,7.9,
dead can dance,anastasis,"Aug 14, 2012",69.0,8.2,
husky,forever so,"Jul 10, 2012",64.0,8.0,
the books,the way out,"Jul 20, 2010",81.0,8.3,
the books,lost and safe,"Apr 5, 2005",84.0,8.6,
the books,the lemon of pink,"Oct 14, 2003",86.0,8.7,
troy ave,major without a deal,"Jun 9, 2015",61.0,4.5,
antibalas,where the gods are in peace,"Sep 15, 2017",81.0,7.3,
we have band,movements,"Apr 28, 2014",83.0,8.2,
priestess,prior to the fire,"Feb 2, 2010",68.0,7.4,
to rococo rot,music is a hungry ghost,"May 8, 2001",73.0,7.8,
matt pond pa,the dark leaves,"Apr 13, 2010",56.0,8.0,
matt pond pa,last light,"Sep 25, 2007",64.0,8.3,
matt pond pa,several arrows later,"Oct 11, 2005",72.0,8.6,
matt pond pa,emblems,"May 18, 2004",70.0,8.9,
doves,kingdom of rust,"Apr 7, 2009",77.0,8.8,
doves,some cities,"Mar 1, 2005",72.0,8.2,
doves,the last broadcast,"Jun 4, 2002",85.0,8.8,
harlem,hippies,"Apr 6, 2010",70.0,8.8,
tunng,good arrows,"Sep 25, 2007",75.0,7.8,
emma pollock,in search of harperfield,"Feb 26, 2016",83.0,7.0,
turin brakes,invisible storm,"Jan 26, 2018",57.0,7.3,
turin brakes,dark on fire,"Sep 17, 2007",63.0,6.8,
turin brakes,jackinabox,"Jun 7, 2005",62.0,7.4,
turin brakes,ether song,"Mar 11, 2003",70.0,8.8,
turin brakes,the optimist lp,"May 1, 2001",76.0,8.5,
black tambourine,black tambourine,"Mar 30, 2010",88.0,7.5,
lali puna,faking the books,"Apr 20, 2004",83.0,8.2,
the white stripes,under great white northern lights [live],"Mar 16, 2010",78.0,8.7,
the white stripes,icky thump,"Jun 19, 2007",80.0,8.7,
the white stripes,get behind me satan,"Jun 7, 2005",81.0,8.3,
the white stripes,elephant,"Apr 1, 2003",92.0,8.6,
the white stripes,white blood cells,"Jul 3, 2001",86.0,8.8,
love is all,a hundred things keep me up at night,"Nov 11, 2008",78.0,8.0,
inspectah deck,czarface meets ghostface,"Feb 15, 2019",72.0,8.5,
inspectah deck,every hero needs a villain,"Jun 16, 2015",79.0,7.3,
inspectah deck,czarface,"Feb 19, 2013",77.0,8.2,
the kissaway trail,sleep mountain,"Apr 20, 2010",61.0,7.5,
new young pony club,the optimist,"May 4, 2010",61.0,8.2,
new young pony club,fantastic playroom,"Jul 9, 2007",69.0,6.5,
serena maneesh,s-m 2: abyss in b minor,"Mar 23, 2010",65.0,7.8,
serena maneesh,serena-maneesh,"May 9, 2006",84.0,7.6,
the method actors,this is still it,"Mar 6, 2010",86.0,8.3,
lawrence arabia,chant darling,"Jan 4, 2010",79.0,8.2,
annuals,such fun,"Oct 7, 2008",66.0,7.9,
the morning benders,big echo,"Mar 9, 2010",72.0,8.3,
freelance whales,diluvia,"Oct 9, 2012",70.0,8.3,
freelance whales,weathervanes,"Apr 13, 2010",68.0,8.6,
miles kurosky,the desert of shallow effects,"Mar 9, 2010",68.0,8.0,
aloha,some echoes,"Apr 11, 2006",78.0,8.2,
kidz in the hall,the in crowd,"May 13, 2008",73.0,8.1,
lonelady,hinterland,"Mar 24, 2015",83.0,7.4,
andrew thomas,prevenge,"Mar 24, 2017",71.0,6.0,
andrew thomas,the canal,"Oct 10, 2014",55.0,6.3,
jaguar love,hologram jams,"Mar 2, 2010",55.0,7.4,
jaguar love,take me to the sea,"Aug 19, 2008",69.0,5.9,
the whigs,mission control,"Jan 22, 2008",71.0,8.3,
yellow swans,going places,"Mar 2, 2010",81.0,8.6,
jason collett,here's to being here,"Feb 5, 2008",78.0,7.2,
jason collett,idols of exile,"Feb 7, 2006",77.0,8.6,
archie bronson outfit,coconut,"Mar 23, 2010",72.0,7.3,
archie bronson outfit,derdang derdang,"Jul 25, 2006",76.0,7.9,
the posies,every kind of light,"Jun 28, 2005",66.0,8.3,
statistics,leave your name,"Jan 20, 2004",66.0,8.2,
clor,clor,"Jul 25, 2005",76.0,8.7,
youth group,casino twilight dogs,"Jan 30, 2007",60.0,8.5,
the black dahlia murder,nightbringers,"Oct 6, 2017",85.0,8.0,
the black dahlia murder,everblack,"Jun 11, 2013",72.0,8.4,
the black dahlia murder,ritual,"Jun 21, 2011",82.0,8.7,
little barrie,we are little barrie,"Jun 28, 2005",69.0,8.8,
slim thug,madden nfl 06 (x360),"Nov 16, 2005",74.0,5.2,
slim thug,madden nfl 06 (ps2),"Aug 8, 2005",88.0,8.0,
slim thug,madden nfl 06 (xbox),"Aug 8, 2005",86.0,6.8,
13th floor elevators,you're gonna miss me,"Jun 8, 2007",64.0,7.0,
ying yang twins,usa (united state of atlanta),"Jun 28, 2005",76.0,6.5,
22 20s,22-20s,"Apr 19, 2005",61.0,7.9,
billy corgan,mellon collie and the infinite sadness [deluxe edition],"Dec 4, 2012",88.0,8.9,
billy corgan,gish [deluxe edition],"Nov 29, 2011",87.0,8.8,
billy corgan,siamese dream [deluxe edition],"Nov 29, 2011",96.0,9.0,
billy corgan,thefutureembrace,"Jun 21, 2005",59.0,7.7,
the tears,here come the tears,"Jun 6, 2005",74.0,8.2,
laura cantrell,humming by the flowered vine,"Jun 21, 2005",80.0,8.5,
engineers,three fact fader,"Oct 13, 2009",80.0,7.6,
engineers,engineers,"Jun 21, 2005",81.0,8.6,
mary timony,ex hex,"Apr 19, 2005",77.0,8.0,
craig armstrong,the hero: season 1,"Jun 6, 2013",47.0,6.9,
freestyle fellowship,freestyle: the art of rhyme,"Jul 16, 2004",63.0,8.0,
dirty vegas,one,"Nov 30, 2004",35.0,2.4,
dirty vegas,dirty vegas,"Jun 4, 2002",56.0,8.4,
pere ubu,elitism for the people 1975-1978 [box set],"Aug 21, 2015",91.0,7.6,
pere ubu,lady from shanghai,"Jan 8, 2013",76.0,6.1,
speedy j,loudboxer,"Jun 4, 2002",70.0,8.4,
moth,"provisions, fiction and gear","Apr 9, 2002",70.0,8.7,
jello biafra,the last black man in san francisco,"Jun 7, 2019",84.0,6.9,
jello biafra,bathtubs over broadway,"Nov 30, 2018",78.0,5.2,
jello biafra,we jam econo: the story of the minutemen,"Aug 26, 2005",66.0,5.8,
jello biafra,mayor of the sunset strip,"Mar 26, 2004",71.0,7.8,
jim black,whispers: an elephant's tale,"Oct 13, 2000",30.0,6.8,
bill frisell,blues dream,"Jan 30, 2001",86.0,8.2,
solex,low kick and hard bop,"Sep 11, 2001",69.0,8.6,
jeff tweedy,warm,"Nov 30, 2018",84.0,8.0,
jeff tweedy,together at last,"Jun 23, 2017",74.0,6.4,
jeff tweedy,one true vine,"Jun 25, 2013",80.0,8.2,
jeff tweedy,the whole love,"Sep 27, 2011",83.0,8.5,
thrice,to be everywhere is to be nowhere,"May 27, 2016",78.0,8.3,
thrice,major/minor,"Sep 20, 2011",82.0,8.3,
thrice,"the alchemy index, vol. iii & iv: air and earth","Apr 15, 2008",76.0,8.1,
thrice,the alchemy index vols. i and ii: fire and water,"Oct 16, 2007",65.0,8.3,
ugly casanova,sharpen your teeth,"May 21, 2002",80.0,8.2,
the zutons,you can do anything,"Jun 2, 2008",66.0,6.8,
the zutons,tired of hanging around,"Sep 19, 2006",70.0,7.3,
the zutons,who killed the zutons,"Oct 19, 2004",73.0,8.4,
jeff hanson,midway arcade treasures 2 (gc),"Oct 11, 2004",74.0,7.3,
lemon jelly,'64 - '95,"Jan 25, 2005",72.0,8.3,
lemon jelly,lost horizons,"Oct 8, 2002",81.0,8.8,
lemon jelly,lemonjelly.ky,"Apr 10, 2001",79.0,8.4,
sole,selling live water,"Jan 21, 2003",77.0,7.3,
laurent garnier,the cloud making machine,"Feb 22, 2005",65.0,8.3,
laurent garnier,unreasonable behavior,"Oct 17, 2000",83.0,8.6,
john frusciante,enclosure,"Apr 8, 2014",55.0,7.5,
john frusciante,the empyrean,"Jan 27, 2009",69.0,8.8,
john frusciante,the will to death,"Jun 22, 2004",68.0,8.8,
john frusciante,shadows collide with people,"Feb 24, 2004",70.0,8.8,
john frusciante,to record only water for ten days,"Feb 13, 2001",66.0,8.7,
the anomoanon,joji,"Nov 2, 2004",75.0,7.6,
mu,out of breach (manchester's revenge),"Feb 8, 2005",76.0,7.8,
tim sweeney,unreal tournament (1999) (pc),"Nov 30, 1999",92.0,9.0,
archer prewitt,wilderness,"Jan 25, 2005",81.0,8.5,
embrace,embrace,"Apr 28, 2014",58.0,8.0,
embrace,this new day,"Mar 27, 2006",59.0,7.2,
embrace,out of nothing,"Jun 14, 2005",61.0,7.5,
jason anderson,fantastic four: rise of the silver surfer (ps3),"Jun 15, 2007",47.0,6.2,
jason anderson,vampire: the masquerade - bloodlines (pc),"Nov 16, 2004",80.0,8.9,
jason anderson,goblin commander: unleash the horde (gc),"Dec 16, 2003",71.0,7.8,
jason anderson,arcanum: of steamworks and magick obscura (pc),"Aug 22, 2001",81.0,8.7,
todd snider,agnostic hymns & stoner fables,"Mar 6, 2012",79.0,7.3,
todd snider,live: the storyteller,"Feb 1, 2011",83.0,5.4,
todd snider,the excitement plan,"Jun 9, 2009",83.0,8.4,
afrika bambaataa,scratch,"Feb 15, 2002",77.0,4.5,
flickerstick,welcoming home the astronauts,"Nov 6, 2001",52.0,8.7,
