artist,album,year,critic_score,user_score,comment
mystery jets,Zootime,"May 8, 2007",76,7.5,
mystery jets,Making Dens,"Mar 6, 2006",74,8.6,
patti smith,Banga,"Jun 5, 2012",81,8.5,
patti smith,Outside Society: Looking Back 1975-2007,"Aug 23, 2011",80,8.9,
patti smith,Twelve,"Apr 24, 2007",65,8.6,
patti smith,trampin',"Apr 27, 2004",74,8.3,
patti smith,Gung Ho,"Mar 21, 2000",73,8.6,
d'eon,,,,,artist not found!
beak>,,,,,artist not found!
mina tindle,,,,,artist not found!
gossip,A  Joyful Noise,"May 22, 2012",60,7.2,
gossip,Music For Men,"Oct 6, 2009",69,8.5,
gossip,Live in Liverpool,"Apr 15, 2008",68,tbd,
gossip,Standing In The Way Of Control,"Jan 24, 2006",72,8.4,
gossip,Movement,"May 6, 2003",81,8.4,
saint vitus,Lillie: F-65,"May 22, 2012",76,tbd,
airbird,,,,,artist not found!
the wake,,,,,artist not found!
david banner,Master Reboot (PS3),"Mar 4, 2014",62,6.0,
david banner,Master Reboot (PC),"Oct 29, 2013",59,5.9,
david banner,Conflict: Desert Storm II - Back to Baghdad (GC),"Jan 7, 2004",73,8.5,
david banner,The Great Escape (PS2),"Jul 23, 2003",57,8.0,
david banner,The Great Escape (XBOX),"Jul 23, 2003",55,tbd,
david banner,The Great Escape (2003) (PC),"Jul 22, 2003",54,6.9,
aldebaran,,,,,artist not found!
the mynabirds,Be Here Now,"Aug 25, 2017",74,tbd,
the mynabirds,Lovers Know,"Aug 7, 2015",72,tbd,
the mynabirds,Generals,"Jun 5, 2012",79,tbd,
the mynabirds,What We Lose In The Fire We Gain In The Flood,"Apr 27, 2010",77,tbd,
tu fawning,A  Monument,"May 15, 2012",72,tbd,
japandroids,Near to the Wild Heart of Life,"Jan 27, 2017",79,7.7,
japandroids,Celebration Rock,"Jun 5, 2012",83,8.8,
japandroids,Post-Nothing,"Aug 4, 2009",82,8.5,
lemonade,Minus Tide,"Sep 9, 2014",67,tbd,
lemonade,Diver,"May 29, 2012",64,tbd,
scissor sisters,Magic Hour,"May 29, 2012",67,5.8,
scissor sisters,Night Work,"Jun 29, 2010",72,8.6,
scissor sisters,Ta-Dah,"Sep 26, 2006",71,8.1,
scissor sisters,Scissor Sisters,"Jul 27, 2004",81,8.9,
plankton wat,Spirits,"May 14, 2012",68,tbd,
