artist,album,year,critic_score,user_score,comment
they might be giants,Nanobots,"Mar 5, 2013",69,8.7,
they might be giants,Join Us,"Jul 19, 2011",70,8.3,
they might be giants,Here Comes Science,"Sep 8, 2009",66,7.7,
they might be giants,The Else,"Jul 10, 2007",73,7.9,
they might be giants,The Spine,"Jul 13, 2004",59,7.9,
they might be giants,No!,"Jun 11, 2002",84,8.8,
they might be giants,Mink Car,"Sep 11, 2001",60,8.1,
vangelis,New International Track & Field (DS),"Jul 22, 2008",73,6.8,
burnt friedman,,,,,artist not found!
the cake sale,,,,,artist not found!
liam finn,Lightsleeper,"Aug 24, 2018",68,6.8,
liam finn,The  Nihilist,"May 6, 2014",78,tbd,
liam finn,Fomo,"Jun 21, 2011",73,7.8,
liam finn,I'll Be Lightning,"Jan 22, 2008",80,tbd,
hey willpower,P.D.A.,"Jan 22, 2008",48,8.0,
dirty on purpose,,,,,artist not found!
ghislain poirier,,,,,artist not found!
louis xiv,Slick Dogs And Ponies,"Jan 29, 2008",37,5.8,
louis xiv,The Best Little Secrets Are Kept,"Mar 22, 2005",62,6.5,
chris walla,Codes and Keys,"May 31, 2011",71,7.4,
chris walla,Let It Sway,"Aug 17, 2010",74,tbd,
chris walla,Field Manual,"Jan 29, 2008",64,6.8,
songs of green pheasant,,,,,artist not found!
june panic,,,,,artist not found!
midnight juggernauts,Uncanny Valley,"Jul 9, 2013",57,8.3,
midnight juggernauts,Dystopia,"May 27, 2008",71,8.4,
evangelicals,The Evening Descends,"Jan 22, 2008",70,8.5,
enter shikari,The Spark,"Sep 22, 2017",74,7.9,
enter shikari,The Mindsweep,"Jan 20, 2015",89,8.5,
enter shikari,A Flash Flood of Colour,"Jan 17, 2012",75,8.4,
radar bros.,Eight,"Jan 29, 2013",75,tbd,
radar bros.,The Illustrated Garden,"Mar 23, 2010",64,tbd,
radar bros.,The Fallen Leaf Pages,"Mar 22, 2005",67,8.6,
g&d,,,,,artist not found!
c.c.c.c.,,,,,artist not found!
mother and the addicts,,,,,artist not found!
zillionaire,,,,,artist not found!
rob sonic,Telicatessen,"Sep 7, 2004",74,tbd,
"hello, blue roses",,,,,artist not found!
