artist,album,year,critic_score,user_score,comment
the apples in stereo,New Magnetic Wonder,"Feb 6, 2007",78,8.1,
the apples in stereo,Velocity of Sound,"Oct 8, 2002",64,tbd,
the apples in stereo,Live In Chicago,"Mar 1, 2001",tbd,tbd,
the apples in stereo,Discovery of a World Inside the Moone,"Apr 18, 2000",82,7.8,
the apples in stereo,Travellers in Space & Time,"Nov 30, -0001",tbd,tbd,
the endtables,,,,,artist not found!
incredible string band,,,,,artist not found!
lucky soul,,,,,artist not found!
mark van hoen,Stars Are Our Home,"Oct 22, 2013",69,tbd,
mark van hoen,You'll Be Safe Forever,"Apr 16, 2013",68,tbd,
mark van hoen,The Revenant Diary,"Jan 17, 2012",84,tbd,
kings go forth,,,,,artist not found!
