artist,album,year,critic_score,user_score,comment
bloc party,Intimacy,"Oct 28, 2008",69,8.3,
bloc party,A Weekend In The City,"Feb 6, 2007",65,6.6,
bloc party,Silent Alarm,"Mar 22, 2005",82,8.9,
nevermen,Nevermen,"Jan 29, 2016",69,7.1,
roly porter,Third Law,"Jan 22, 2016",82,7.3,
cian nugent,Night Fiction,"Jan 29, 2016",73,tbd,
wet,Still Run,"Jul 13, 2018",54,tbd,
wet,Don't You,"Jan 29, 2016",61,7.8,
tindersticks,The Waiting Room,"Jan 22, 2016",82,7.4,
tindersticks,Ypres,"Oct 20, 2014",74,tbd,
tindersticks,Across Six Leap Years,"Oct 14, 2013",68,tbd,
tindersticks,The Something Rain,"Feb 21, 2012",79,7.9,
tindersticks,Claire Denis Film Scores: 1996-2009,"Apr 26, 2011",85,tbd,
tindersticks,Falling Down A Mountain,"Feb 16, 2010",76,7.8,
tindersticks,The Hungry Saw,"Sep 16, 2008",79,8.2,
tindersticks,Waiting For The Moon,"Jun 17, 2003",78,8.6,
tindersticks,Trouble Every Day [Soundtrack],"Feb 19, 2002",65,7.5,
tindersticks,Can Our Love...,"Jul 3, 2001",81,8.8,
this heat,,,,,artist not found!
charlie hilton,Palana,"Jan 22, 2016",72,tbd,
charlie hilton,Blouse,"Nov 1, 2011",72,tbd,
majical cloudz,Are You Alone?,"Oct 16, 2015",80,7.4,
majical cloudz,Impersonator,"May 21, 2013",77,8.1,
shearwater,Jet Plane And Oxbow,"Jan 22, 2016",82,7.5,
shearwater,Fellow Travelers,"Nov 25, 2013",64,7.0,
shearwater,Animal Joy,"Feb 14, 2012",76,7.5,
shearwater,Golden Archipelago,"Feb 23, 2010",74,8.8,
shearwater,Rook,"Jun 3, 2008",85,8.7,
bonnie prince billy,When We Are Inhuman,"Aug 30, 2019",70,tbd,
bonnie prince billy,Best Troubador,"May 5, 2017",78,tbd,
bonnie prince billy,Epic Jammers and Fortunate Little Ditties,"Mar 18, 2016",82,tbd,
bonnie prince billy,Pond Scum,"Jan 22, 2016",77,tbd,
bonnie prince billy,Singer's Grave/A Sea of Tongues,"Sep 23, 2014",74,tbd,
bonnie prince billy,What the Brothers Sang,"Feb 19, 2013",77,tbd,
bonnie prince billy,The Marble Downs,"Apr 9, 2012",79,tbd,
bonnie prince billy,Wolfroy Goes To Town,"Oct 4, 2011",76,tbd,
bonnie prince billy,Beware,"Mar 17, 2009",74,8.5,
bonnie prince billy,Is It The Sea? [Live],"Oct 20, 2008",71,tbd,
bonnie prince billy,Lie Down In The Light,"May 20, 2008",81,8.6,
bonnie prince billy,The Letting Go,"Sep 19, 2006",84,8.4,
bonnie prince billy,Summer In The Southeast,"Nov 15, 2005",73,7.8,
bonnie prince billy,Master And Everyone,"Jan 28, 2003",83,8.8,
florist,Emily Alone,"Jul 26, 2019",87,8.6,
pop. 1280,,,,,artist not found!
adrian younge,The Midnight Hour,"Jul 13, 2018",75,tbd,
adrian younge,Something About April II,"Jan 22, 2016",83,7.7,
adrian younge,In Another Life,"Jun 30, 2015",78,8.1,
adrian younge,Twelve Reasons to Die,"Apr 16, 2013",78,8.5,
adrian younge,Adrian Younge Presents the Delfonics,"Mar 12, 2013",84,tbd,
"snoop dogg, daz dillinger",,,,,artist not found!
chairlift,Moth,"Jan 22, 2016",73,7.7,
chairlift,Something,"Jan 24, 2012",76,8.7,
chairlift,Does You Inspire You,"Sep 30, 2008",68,8.7,
eleanor friedberger,Rebound,"May 4, 2018",84,7.7,
eleanor friedberger,New View,"Jan 22, 2016",81,7.7,
eleanor friedberger,Personal Record,"Jun 4, 2013",79,8.3,
eleanor friedberger,Last Summer,"Jul 12, 2011",79,8.0,
suede,The Blue Hour,"Sep 21, 2018",77,7.7,
suede,Night Thoughts,"Jan 22, 2016",80,8.1,
suede,Bloodsports,"Mar 19, 2013",80,8.6,
suede,A New Morning,"Sep 30, 2002",65,8.3,
number girl,,,,,artist not found!
the high llamas,Here Come the Rattling Trees,"Jan 22, 2016",72,tbd,
the high llamas,Talahomi Way,"Apr 19, 2011",66,tbd,
ty segall,First Taste,"Aug 2, 2019",79,8.5,
ty segall,Deforming Lobes [Live],"Mar 29, 2019",80,tbd,
ty segall,Fudge Sandwich,"Oct 26, 2018",77,7.2,
ty segall,Pre Strike Sweep,"Sep 28, 2018",73,tbd,
ty segall,Joy,"Jul 20, 2018",66,7.1,
ty segall,Freedom's Goblin,"Jan 26, 2018",84,7.9,
ty segall,Untouchable,"Mar 24, 2017",81,tbd,
ty segall,Ty Segall (2017),"Jan 27, 2017",82,7.9,
ty segall,Emotional Mugger,"Jan 22, 2016",77,7.8,
ty segall,Ty-Rex [Reissue],"Nov 27, 2015",77,6.2,
ty segall,Mr. Face [EP],"Jan 13, 2015",75,8.0,
ty segall,$ingle$ 2,"Nov 17, 2014",63,7.6,
ty segall,Manipulator,"Aug 26, 2014",81,8.1,
ty segall,Live in San Francisco,"Feb 4, 2014",80,tbd,
ty segall,Sleeper,"Aug 20, 2013",79,7.9,
ty segall,Twins,"Oct 9, 2012",80,8.8,
ty segall,Hair,"Apr 24, 2012",80,8.2,
ty segall,Goodbye Bread,"Jun 21, 2011",80,8.7,
ty segall,Melted,"May 25, 2010",82,8.9,
tortoise,The Catastrophist,"Jan 22, 2016",73,6.9,
tortoise,Beacons Of Ancestorship,"Jun 23, 2009",71,8.4,
tortoise,It's All Around You,"Apr 6, 2004",68,7.9,
tortoise,Standards,"Feb 20, 2001",78,8.3,
allan kingdom,,,,,artist not found!
fat white family,Serfs Up!,"Apr 19, 2019",80,7.6,
fat white family,Songs for Our Mothers,"Jan 22, 2016",63,tbd,
daughter,Not to Disappear,"Jan 15, 2016",74,7.8,
daughter,If You Leave,"Apr 30, 2013",72,8.8,
savages,Adore Life,"Jan 22, 2016",82,7.7,
savages,Words to the Blind,"Nov 17, 2014",66,8.0,
savages,Silence Yourself,"May 7, 2013",82,8.5,
albert ayler,My Name Is Albert Ayler,"Nov 8, 2007",83,tbd,
the besnard lakes,A Coliseum Complex Museum,"Jan 22, 2016",71,5.9,
the besnard lakes,"Until in Excess, Imperceptible UFO","Apr 2, 2013",76,8.0,
the besnard lakes,The Besnard Lakes Are The Roaring Night,"Mar 9, 2010",80,8.2,
the besnard lakes,The Besnard Lakes Are The Dark Horse,"Feb 20, 2007",83,8.2,
lucrecia dalt,Anticlines,"May 4, 2018",83,tbd,
dust,,,,,artist not found!
kelela,Take Me Apart,"Oct 6, 2017",84,8.3,
kelela,Hallucinogen [EP],"Oct 9, 2015",78,8.5,
kelela,Cut 4 Me [Mixtape],"Oct 1, 2013",81,8.8,
timbaland,Empire: Original Soundtrack from Season 1,"Mar 10, 2015",61,6.9,
timbaland,Shock Value II,"Dec 8, 2009",50,6.1,
timbaland,Timbaland Presents Shock Value,"Apr 3, 2007",54,6.8,
mila j,,,,,artist not found!
bloodiest,Bloodiest,"Jan 15, 2016",74,tbd,
busta rhymes,Survivors Guide to Prison,"Feb 23, 2018",66,tbd,
busta rhymes,Club Life,"May 29, 2015",32,tbd,
busta rhymes,Nas: Time Is Illmatic,"Oct 1, 2014",72,7.9,
busta rhymes,Generation Iron,"Sep 20, 2013",61,7.6,
busta rhymes,Breaking Point,"Dec 4, 2009",24,tbd,
busta rhymes,Halloween: Resurrection,"Jul 12, 2002",19,2.6,
busta rhymes,Finding Forrester,"Dec 20, 2000",62,8.6,
busta rhymes,Shaft,"Jun 16, 2000",50,7.9,
busta rhymes,Higher Learning,"Jan 11, 1995",54,7.4,
7 year bitch,,,,,artist not found!
lil bibby,Nick Cannon Presents Wild 'N Out: Season 8,"Aug 4, 2016",tbd,tbd,
lycus,,,,,artist not found!
petal,Magic Gone,"Jun 15, 2018",84,tbd,
wall,Untitled,"Apr 28, 2017",78,tbd,
richie hawtin,The End of Time,"Nov 29, 2013",56,tbd,
witchcraft,,,,,artist not found!
cozz,Effected,"Feb 13, 2018",76,7.9,
lil b,God's Father [Mixtape],"Mar 7, 2012",75,7.6,
lil b,I'm Gay (I'm Happy),"Jun 29, 2011",73,6.1,
fingers inc.,,,,,artist not found!
villagers,The Art of Pretending to Swim,"Sep 21, 2018",77,6.7,
villagers,Where Have You Been All My Life?,"Jan 8, 2016",65,6.7,
villagers,Darling Arithmetic,"Apr 14, 2015",76,6.8,
villagers,{Awayland},"Apr 9, 2013",80,8.4,
villagers,Becoming A Jackal,"Jun 8, 2010",78,8.7,
paper days,,,,,artist not found!
guy blakeslee,,,,,artist not found!
anderson .paak,,,,,artist not found!
julia brown,,,,,artist not found!
mood ii swing,,,,,artist not found!
coldair,,,,,artist not found!
dylan leblanc,Renegade,"Jun 7, 2019",83,tbd,
dylan leblanc,Cautionary Tale,"Jan 15, 2016",74,tbd,
dylan leblanc,Cast the Same Old Shadow,"Aug 21, 2012",66,tbd,
