artist,album,year,critic_score,user_score,comment
the kissaway trail,Sleep Mountain,"Apr 20, 2010",61,7.5,
new young pony club,The Optimist,"May 4, 2010",61,8.2,
new young pony club,Fantastic Playroom,"Jul 9, 2007",69,6.5,
"bright eyes, neva dinova",,,,,artist not found!
serena maneesh,S-M 2: Abyss in B Minor,"Mar 23, 2010",65,7.8,
serena maneesh,S-M Backwards,"Sep 23, 2008",71,tbd,
serena maneesh,Serena-Maneesh,"May 9, 2006",84,7.6,
a weather,,,,,artist not found!
sunburned hand of the man,,,,,artist not found!
we are wolves,Invisible Violence,"Feb 23, 2010",69,tbd,
the method actors,This Is Still It,"Mar 6, 2010",86,8.3,
lawrence arabia,Absolute Truth,"Aug 5, 2016",69,tbd,
lawrence arabia,Chant Darling,"Jan 4, 2010",79,8.2,
the art museums,,,,,artist not found!
fyfe dangerfield,Fly Yellow Moon,"May 25, 2010",63,tbd,
awesome color,,,,,artist not found!
annuals,Sweet Sister [EP],"Mar 30, 2010",56,tbd,
annuals,Such Fun,"Oct 7, 2008",66,7.9,
the morning benders,Big Echo,"Mar 9, 2010",72,8.3,
freelance whales,Diluvia,"Oct 9, 2012",70,8.3,
freelance whales,Weathervanes,"Apr 13, 2010",68,8.6,
happy birthday,Happy Birthday,"Mar 16, 2010",75,tbd,
akira kosemura,,,,,artist not found!
kammerflimmer kollektief,,,,,artist not found!
pillars and tongues,,,,,artist not found!
infinite body,,,,,artist not found!
miles kurosky,The Desert Of Shallow Effects,"Mar 9, 2010",68,8.0,
aloha,Home Acres,"Mar 9, 2010",74,tbd,
aloha,Some Echoes,"Apr 11, 2006",78,8.2,
major stars,Motion Set,"Nov 11, 2016",67,tbd,
major stars,Return To Form,"Jan 26, 2010",64,tbd,
skullflower,Strange Keys To Untune Gods' Firmament,"Feb 2, 2010",81,tbd,
kidz in the hall,Occasion,"Nov 22, 2011",59,tbd,
kidz in the hall,Land Of Make Believe,"Mar 9, 2010",67,tbd,
kidz in the hall,The In Crowd,"May 13, 2008",73,8.1,
ted leo and the pharmacists,,,,,artist not found!
golden triangle,Double Jointer,"Mar 2, 2010",69,tbd,
lonelady,Hinterland,"Mar 24, 2015",83,7.4,
andrew thomas,Prevenge,"Mar 24, 2017",71,6.0,
andrew thomas,The Canal,"Oct 10, 2014",55,6.3,
ortolan,,,,,artist not found!
record club,,,,,artist not found!
josiah wolf,Jet Lag,"Mar 16, 2010",62,tbd,
jaguar love,Hologram Jams,"Mar 2, 2010",55,7.4,
jaguar love,Take Me To The Sea,"Aug 19, 2008",69,5.9,
the whigs,Modern Creation,"Apr 22, 2014",75,tbd,
the whigs,Enjoy the Company,"Sep 18, 2012",67,tbd,
the whigs,In The Dark,"Mar 16, 2010",59,tbd,
the whigs,Mission Control,"Jan 22, 2008",71,8.3,
balmorhea,Constellations,"Feb 23, 2010",71,tbd,
yellow swans,Going Places,"Mar 2, 2010",81,8.6,
bomb the bass,Back To Light,"Mar 2, 2010",63,tbd,
jason collett,Reckon,"Sep 25, 2012",70,tbd,
jason collett,Rat A Tat Tat,"Mar 9, 2010",72,tbd,
jason collett,Here's To Being Here,"Feb 5, 2008",78,7.2,
jason collett,Idols Of Exile,"Feb 7, 2006",77,8.6,
archie bronson outfit,Wild Crush,"May 19, 2014",77,tbd,
archie bronson outfit,Coconut,"Mar 23, 2010",72,7.3,
archie bronson outfit,Derdang Derdang,"Jul 25, 2006",76,7.9,
pierced arrows,Descending Shadows,"Feb 2, 2010",63,tbd,
mathematics,,,,,artist not found!
