artist,album,year,critic_score,user_score,comment
charlotte gainsbourg,Nymphomaniac: Volume I,"Mar 21, 2014",64,7.1,
charlotte gainsbourg,Melancholia,"Nov 11, 2011",80,6.6,
charlotte gainsbourg,The Tree,"Jul 15, 2011",58,8.5,
charlotte gainsbourg,The City of Your Final Destination,"Apr 16, 2010",52,7.6,
charlotte gainsbourg,Antichrist,"Oct 23, 2009",49,7.3,
charlotte gainsbourg,Golden Door,"May 25, 2007",74,7.7,
charlotte gainsbourg,The Science of Sleep,"Sep 22, 2006",70,7.9,
charlotte gainsbourg,Lemming,"May 19, 2006",65,6.7,
charlotte gainsbourg,...And They Lived Happily Ever After,"Apr 8, 2005",58,6.6,
charlotte gainsbourg,21 Grams,"Nov 21, 2003",70,tbd,
charlotte gainsbourg,My Wife Is an Actress,"Jul 12, 2002",57,tbd,
charlotte gainsbourg,La bûche,"Nov 17, 2000",66,6.3,
charlotte gainsbourg,"Love, etc.","Oct 1, 1999",tbd,tbd,
charlotte gainsbourg,Lux Æterna,TBA,58,tbd,
