artist,album,year,critic_score,user_score,comment
these united states,A Picture Of The Three Of Us At The Gate To The Garden Of Eden,"Mar 4, 2008",66,8.0,
yo majesty,Futuristically Speaking...Never Be Afraid,"Oct 7, 2008",61,tbd,
volcano!,Paperwork,"Sep 16, 2008",78,tbd,
liz durrett,,,,,artist not found!
the pretenders,Break Up The Concrete,"Oct 7, 2008",74,8.1,
the pretenders,Loose Screw,"Nov 12, 2002",71,tbd,
ancestors,,,,,artist not found!
stereophonics,Scream Above the Sounds,"Nov 3, 2017",57,7.7,
stereophonics,Keep the Village Alive,"Sep 11, 2015",63,7.8,
stereophonics,Graffiti on the Train,"Mar 4, 2013",64,8.7,
stereophonics,Keep Calm And Carry On,"May 11, 2010",59,7.4,
stereophonics,Pull The Pin,"Oct 15, 2007",46,7.8,
stereophonics,Live From Dakota,"Apr 18, 2006",58,7.7,
stereophonics,Language. Sex. Violence. Other?,"Mar 29, 2005",57,8.4,
stereophonics,You Gotta Go There To Come Back,"Sep 9, 2003",60,7.2,
stereophonics,Just Enough Education To Perform,"Apr 17, 2001",68,8.3,
hawnay troof,,,,,artist not found!
intronaut,Habitual Levitations: Instilling Words with Tones,"Mar 19, 2013",81,tbd,
the week that was,The Week That Was,"Aug 26, 2008",82,8.7,
31knots,Worried Well,"Aug 19, 2008",60,6.8,
the dead science,,,,,artist not found!
teenage jesus and beirut slump,,,,,artist not found!
the lovely sparrows,,,,,artist not found!
golden smog,Another Fine Day,"Jul 18, 2006",72,6.6,
the jesus and mary chain,Damage and Joy,"Mar 24, 2017",70,7.3,
the jesus and mary chain,Psychocandy: Live at Barrowlands,"Jul 31, 2015",83,tbd,
the jesus and mary chain,The Power Of Negative Thinking: B-Sides & Rarities,"Sep 30, 2008",80,8.7,
krisiun,,,,,artist not found!
apollo sunshine,Shall Noise Upon,"Sep 2, 2008",76,8.8,
apollo sunshine,Apollo Sunshine,"Sep 13, 2005",78,8.6,
bill dixon,,,,,artist not found!
the replacements,Dead Man's Pop [Box Set],"Sep 27, 2019",88,tbd,
the replacements,For Sale: Live at Maxwell's 1986,"Oct 6, 2017",86,7.7,
totimoshi,,,,,artist not found!
monkey,Journey To The West,"Sep 23, 2008",69,tbd,
gentleman jesse & his men,,,,,artist not found!
angela desveaux,Mighty Ship,"Sep 9, 2008",69,tbd,
talkdemonic,Ruins,"Oct 4, 2011",61,tbd,
talkdemonic,Eyes At Half Mast,"Sep 16, 2008",66,tbd,
koushik,Out My Window,"Sep 30, 2008",75,tbd,
morton feldman,,,,,artist not found!
the final solution,,,,,artist not found!
all girl summer fun band,2,"Apr 22, 2003",84,tbd,
the red krayola,Introduction,"Apr 18, 2006",70,tbd,
