artist,album,year,critic_score,user_score,comment
plaid,Spokes,"Nov 4, 2003",72,6.2,
plaid,Double Figure,"May 29, 2001",81,7.8,
holger czukay,Cinema [Box Set],"Mar 23, 2018",93,6.8,
holger czukay,The Singles,"Jun 16, 2017",78,tbd,
holger czukay,La Luna,"Jun 13, 2000",tbd,tbd,
sumac,Love in Shadow,"Sep 21, 2018",78,tbd,
sumac,"American Dollar Bill - Keep Facing Sideways, You're Too Hideous To Look at Face On","Feb 23, 2018",81,tbd,
sumac,What One Becomes,"Jun 10, 2016",74,tbd,
cornelius,Sensuous,"Apr 24, 2007",70,8.3,
cornelius,Point,"Jan 22, 2002",82,8.3,
alexis taylor,Beautiful Thing,"Apr 20, 2018",71,tbd,
alexis taylor,Piano,"Jun 10, 2016",72,tbd,
alexis taylor,Await Barbarians,"Jun 10, 2014",65,tbd,
alexis taylor,Start and Complete,"Apr 26, 2011",60,tbd,
ladyhawke,Wild Things,"Jun 3, 2016",62,7.3,
ladyhawke,Anxiety,"May 29, 2012",64,8.0,
ladyhawke,Ladyhawke,"Sep 22, 2008",70,8.5,
fear of men,Fall Forever,"Jun 3, 2016",71,tbd,
fear of men,Loom,"Apr 22, 2014",83,7.6,
fear of men,Early Fragments,"Feb 12, 2013",84,8.3,
garbage,Strange Little Birds,"Jun 10, 2016",75,8.1,
garbage,Not Your Kind of People,"May 22, 2012",63,8.0,
garbage,Absolute Garbage,"Jul 24, 2007",69,8.6,
garbage,Bleed Like Me,"Apr 12, 2005",56,8.3,
garbage,Beautifulgarbage,"Oct 2, 2001",69,8.4,
speedy ortiz,Twerp Verse,"Apr 27, 2018",79,7.4,
speedy ortiz,Foil Deer,"Apr 21, 2015",83,7.6,
speedy ortiz,Real Hair [EP],"Feb 11, 2014",75,7.3,
speedy ortiz,Major Arcana,"Jul 9, 2013",81,7.6,
floorplan,Victorious,"Jun 24, 2016",77,tbd,
floorplan,Paradise,"Jul 23, 2013",73,tbd,
margaret glaspy,Emotions and Math,"Jun 17, 2016",77,tbd,
vic mensa,The Autobiography,"Jul 28, 2017",71,7.5,
paul simon,In the Blue Light,"Sep 7, 2018",70,tbd,
paul simon,Stranger to Stranger,"Jun 3, 2016",85,8.0,
paul simon,Graceland [25th Anniversary Edition],"Jun 5, 2012",98,8.1,
paul simon,So Beautiful or So What,"Apr 12, 2011",85,8.2,
paul simon,Surprise,"May 9, 2006",78,8.5,
paul simon,You're the One,"Oct 3, 2000",76,8.1,
peter bjorn and john,Darker Days,"Oct 19, 2018",72,tbd,
peter bjorn and john,Breakin' Point,"Jun 10, 2016",66,6.8,
peter bjorn and john,Gimme Some,"Mar 29, 2011",74,7.7,
peter bjorn and john,Living Thing,"Mar 31, 2009",68,7.9,
peter bjorn and john,Seaside Rock,"Sep 23, 2008",67,7.0,
peter bjorn and john,Writer's Block,"Feb 6, 2007",82,8.6,
terry reid,The  Other Side of the River,"May 20, 2016",74,tbd,
tegan and sara,"Hey, I'm Just Like You","Sep 27, 2019",75,8.3,
tegan and sara,Love You To Death,"Jun 3, 2016",78,8.2,
tegan and sara,Heartthrob,"Jan 29, 2013",75,8.0,
tegan and sara,Get Along [Live],"Nov 15, 2011",66,8.4,
tegan and sara,Sainthood,"Oct 27, 2009",78,8.7,
tegan and sara,The Con,"Jul 24, 2007",80,8.7,
tegan and sara,So Jealous,"Sep 14, 2004",70,8.6,
mourn,Sorpresa Familia,"Jun 15, 2018",79,tbd,
mourn,"Ha, Ha, He.","Jun 3, 2016",76,8.3,
mourn,Mourn,"Feb 17, 2015",75,7.5,
xenia rubinos,Black Terry Cat,"Jun 3, 2016",82,8.0,
the strokes,Future Present Past [EP],"Jun 3, 2016",75,7.6,
the strokes,Comedown Machine,"Mar 26, 2013",68,7.8,
the strokes,Angles,"Mar 22, 2011",71,7.8,
the strokes,First Impressions Of Earth,"Jan 3, 2006",69,8.0,
the strokes,Room On Fire,"Oct 28, 2003",77,8.6,
the strokes,Is This It?,"Oct 9, 2001",91,8.9,
the kills,Ash & Ice,"Jun 3, 2016",68,8.3,
the kills,Blood Pressures,"Apr 5, 2011",76,8.1,
the kills,Midnight Boom,"Mar 18, 2008",75,8.5,
the kills,No Wow,"Mar 8, 2005",78,8.0,
the kills,Keep On Your Mean Side,"Apr 1, 2003",70,8.4,
lone,DJ-Kicks,"Oct 6, 2017",77,tbd,
lone,Levitate,"Jun 10, 2016",72,tbd,
lone,Reality Testing,"Jun 17, 2014",81,8.1,
lone,Galaxy Garden,"May 1, 2012",77,8.7,
white zombie,,,,,artist not found!
whitney,Bad Girls Club: Season 3,"Dec 2, 2008",tbd,tbd,
whitney,My Big Fat Obnoxious Boss: Season 1,"Nov 7, 2004",tbd,tbd,
whitney,Amish in the City: Season 1,"Jul 28, 2004",tbd,tbd,
big thief,U.F.O.F.,"May 3, 2019",87,8.5,
big thief,Capacity,"Jun 9, 2017",81,8.0,
big thief,Masterpiece,"May 27, 2016",79,8.6,
melvins,Pinkus Abortion Technician,"Apr 20, 2018",69,7.4,
melvins,A Walk With Love and Death,"Jul 7, 2017",69,6.6,
melvins,Basses Loaded,"Jun 3, 2016",68,tbd,
melvins,Hold It In,"Oct 14, 2014",74,tbd,
melvins,Tres Cabrones,"Nov 5, 2013",69,tbd,
melvins,Everybody Loves Sausages,"Apr 30, 2013",70,tbd,
"moonface, siinai",,,,,artist not found!
payroll giovanni,,,,,artist not found!
slum village,Evolution,"Jul 2, 2013",60,tbd,
slum village,Detroit Deli: A Taste of Detroit,"Jun 29, 2004",67,tbd,
slum village,"Trinity (Past, Present and Future)","Aug 13, 2002",59,6.8,
steve gunn,The Unseen In Between,"Jan 18, 2019",79,7.1,
steve gunn,Eyes on the Lines,"Jun 3, 2016",83,6.7,
steve gunn,Seasonal Hire,"Feb 24, 2015",78,tbd,
steve gunn,Way Out Weather,"Oct 7, 2014",86,8.5,
steve gunn,Time Off,"Jun 18, 2013",82,tbd,
the wailers,Marley,"Apr 20, 2012",82,8.0,
cough,,,,,artist not found!
joey purp,The Tonight Show Starring Jimmy Fallon: Season 6,"Sep 24, 2018",tbd,tbd,
joey purp,Last Call with Carson Daly: Season 17,"Sep 6, 2017",tbd,tbd,
fifth harmony,Fifth Harmony,"Aug 25, 2017",64,7.2,
fifth harmony,7/27,"May 27, 2016",70,7.8,
fifth harmony,Reflection,"Feb 3, 2015",78,7.3,
dm funk,,,,,artist not found!
seiho,,,,,artist not found!
william tyler,Modern Country,"Jun 3, 2016",81,tbd,
william tyler,Impossible Truth,"Mar 19, 2013",85,7.2,
william tyler,Behold the Spirit,"Jan 21, 2011",79,tbd,
jank,,,,,artist not found!
mark kozelek,This Is My Dinner,"Nov 2, 2018",46,6.8,
mark kozelek,Mark Kozelek,"May 11, 2018",69,8.8,
mark kozelek,Sings Favorites,"May 27, 2016",63,tbd,
mark kozelek,Jesu/Sun Kil Moon,"Jan 22, 2016",75,7.7,
mark kozelek,Sings Christmas Carols,"Nov 4, 2014",76,tbd,
mark kozelek,Live at Biko,"Jul 1, 2014",80,tbd,
mark kozelek,Benji,"Feb 11, 2014",85,8.5,
mark kozelek,Mark Kozelek & Desertshore,"Aug 20, 2013",78,tbd,
mark kozelek,Perils from the Sea,"Apr 30, 2013",76,8.5,
mark kozelek,Like Rats,"Feb 19, 2013",64,tbd,
mark kozelek,The Finally LP,"Dec 9, 2008",71,tbd,
mark kozelek,What's Next To The Moon,"Feb 20, 2001",79,tbd,
holy fuck,Congrats,"May 27, 2016",78,8.6,
holy fuck,Latin,"May 11, 2010",75,7.9,
holy fuck,LP,"Oct 23, 2007",80,6.9,
sepalcure,Folding Time,"May 27, 2016",75,tbd,
sepalcure,Sepalcure,"Nov 21, 2011",82,8.8,
angry angles,,,,,artist not found!
kevin gates,Murder for Hire II [Mixtape],"May 27, 2016",71,tbd,
kevin gates,Islah,"Jan 29, 2016",81,8.2,
kevin gates,By Any Means [Mixtape],"Mar 18, 2014",77,8.0,
kevin gates,Stranger Than Fiction,"Jul 16, 2013",75,tbd,
beth orton,Kidsticks,"May 27, 2016",72,8.3,
beth orton,Sugaring Season,"Oct 2, 2012",76,8.3,
beth orton,Comfort Of Strangers,"Feb 7, 2006",78,7.8,
beth orton,The Other Side Of Daybreak,"Sep 2, 2003",66,tbd,
beth orton,Daybreaker,"Jul 30, 2002",70,8.6,
beth orton,Central Reservation,"Mar 9, 1999",84,8.4,
