artist,album,year,critic_score,user_score,comment
jeff bridges,Tideland,"Oct 13, 2006",26,6.6,
jeff bridges,Stick It,"Apr 28, 2006",53,7.2,
jeff bridges,Final Cut: The Making and Unmaking of Heaven's Gate,"Oct 8, 2004",tbd,9.0,
jeff bridges,The Door in the Floor,"Jul 14, 2004",67,4.9,
jeff bridges,Seabiscuit,"Jul 25, 2003",72,7.3,
jeff bridges,Masked and Anonymous,"Jul 24, 2003",32,8.2,
jeff bridges,Lost in La Mancha,"Jan 31, 2003",74,7.6,
africa express,Egoli,"Jul 12, 2019",75,tbd,
africa express,Africa Express Presents...Terry Riley's In C Mali,"Jan 26, 2015",82,tbd,
leviathan,Scar Sighted,"Mar 3, 2015",81,tbd,
zex,,,,,artist not found!
the districts,Popular Manipulations,"Aug 11, 2017",76,7.6,
the districts,A Flourish and a Spoil,"Feb 10, 2015",70,8.2,
matana roberts,Coin Coin Chapter One: Gens de Couleur Libre,"May 10, 2011",84,tbd,
noveller,Pink Sunset for No One,"Feb 10, 2017",69,tbd,
noveller,Fantastic Planet,"Jan 27, 2015",77,tbd,
noveller,Glacial Glow,"Jun 7, 2011",81,6.0,
william ryan fritch,,,,,artist not found!
mount eerie,(After) [Live],"Sep 21, 2018",86,tbd,
mount eerie,Now Only,"Mar 16, 2018",82,7.9,
mount eerie,A Crow Looked at Me,"Mar 24, 2017",93,8.0,
mount eerie,Sauna,"Feb 3, 2015",82,7.8,
mount eerie,Pre-Human Ideas,"Nov 12, 2013",71,8.2,
mount eerie,Ocean Roar,"Sep 4, 2012",85,8.4,
mount eerie,Wind's Poem,"Aug 18, 2009",85,8.8,
mount eerie,Lost Wisdom,"Oct 7, 2008",82,8.2,
mount eerie,No Flashlight: Songs Of The Fulfilled Night,"Aug 16, 2005",72,8.6,
phantom posse,,,,,artist not found!
john tejada,Dead Start Program,"Feb 9, 2018",73,tbd,
john tejada,Signs Under Test,"Feb 3, 2015",79,8.0,
john tejada,The  Predicting Machine,"Sep 25, 2012",71,tbd,
breakfast in fur,,,,,artist not found!
jib kidder,Teaspoon To The Ocean,"Jan 27, 2015",70,tbd,
joey bada$$,,,,,artist not found!
nite fields,Depersonlisation,"Feb 3, 2015",70,tbd,
murder by death,Big Dark Love,"Feb 3, 2015",75,tbd,
murder by death,"Bitter Drink, Bitter Moon","Sep 25, 2012",75,6.8,
murder by death,Red Of Tooth And Claw,"Mar 4, 2008",70,8.5,
half japanese,Hear the Lions Roar,"Jan 13, 2017",73,tbd,
half japanese,Perfect,"Jan 22, 2016",80,tbd,
half japanese,Volume Two: 1987-1989 [Box Set],"Jan 27, 2015",82,tbd,
half japanese,Overjoyed,"Sep 2, 2014",75,tbd,
half japanese,Hello,"Feb 20, 2001",69,tbd,
james blackshaw,Summoning Suns,"Mar 31, 2015",77,tbd,
james blackshaw,"Love Is the Plan, The Plan Is Death","Apr 24, 2012",74,tbd,
james blackshaw,The Glass Bead Game,"May 26, 2009",82,tbd,
two gallants,We Are Undone,"Feb 3, 2015",68,8.5,
two gallants,The Bloom and the Blight,"Sep 4, 2012",71,tbd,
two gallants,Two Gallants,"Sep 25, 2007",69,8.4,
two gallants,What The Toll Tells,"Feb 21, 2006",71,8.8,
all we are,Sunny Hills,"Jun 9, 2017",71,tbd,
all we are,All We Are,"Feb 3, 2015",68,7.6,
jazmine sullivan,Reality Show,"Jan 13, 2015",85,8.7,
jazmine sullivan,Love Me Back,"Nov 30, 2010",82,8.8,
the church,Untitled #23,"May 12, 2009",82,8.9,
the church,Forget Yourself,"Feb 3, 2004",68,8.2,
the church,After Everything Now This,"Feb 5, 2002",70,8.7,
jack name,,,,,artist not found!
vic spencer,,,,,artist not found!
gaz coombes,World's Strongest Man,"May 4, 2018",80,8.0,
gaz coombes,Matador,"Jan 26, 2015",82,8.4,
gaz coombes,Presents...Here Come the Bombs,"May 21, 2012",70,8.0,
xibalba,,,,,artist not found!
zs,XE,"Jan 27, 2015",82,7.8,
jessica pratt,Quiet Signs,"Feb 8, 2019",84,7.6,
jessica pratt,On Your Own Love Again,"Jan 27, 2015",79,7.8,
jessica pratt,Jessica Pratt,"May 14, 2013",78,7.0,
twerps,Range Anxiety,"Jan 27, 2015",70,tbd,
herbert,The Shakes,"Jun 1, 2015",74,tbd,
