artist,album,year,critic_score,user_score,comment
hayden,Elk-Lake Serenade,"May 18, 2004",79,8.1,
hayden,Live at Convocation Hall,"Sep 17, 2002",79,tbd,
hayden,Skyscraper National Park,"Mar 12, 2002",83,8.0,
xxxy,,,,,artist not found!
cakes da killa,,,,,artist not found!
jacco gardner,Somnium,"Nov 23, 2018",72,tbd,
jacco gardner,Hypnophobia,"May 5, 2015",74,tbd,
jacco gardner,Cabinet of Curiosities,"Feb 12, 2013",75,8.7,
little wings,Explains,"May 26, 2015",74,tbd,
my bloody valentine,M B V,"Feb 2, 2013",87,8.3,
my bloody valentine,Loveless [Reissue],"May 7, 2012",93,9.0,
my bloody valentine,Isn't Anything [Reissue],"May 7, 2012",88,8.9,
wraetlic,Wraetlic,"Feb 4, 2013",70,tbd,
renny wilson,,,,,artist not found!
chris darrow,20 Feet from Stardom,"Jun 14, 2013",83,7.3,
chris darrow,Troubadours,"Feb 2, 2011",58,tbd,
sonny smith,Gone by the Dawn,"Sep 11, 2015",74,tbd,
sonny smith,"100 Records, Vol. 3","Jan 29, 2013",74,tbd,
sonny smith,Hit After Hit,"Apr 12, 2011",76,tbd,
tomahawk,Oddfellows,"Jan 29, 2013",79,7.1,
guards,In Guards We Trust,"Feb 5, 2013",64,tbd,
lightning swords of death,,,,,artist not found!
amateur best,No Thrills,"Feb 3, 2013",69,tbd,
vado,Gunz n' Butta,"Apr 19, 2011",72,tbd,
vado,Slime Flu,"Oct 12, 2010",74,tbd,
la big vic,,,,,artist not found!
amor de das,The  House at Sea,"Jan 29, 2013",79,tbd,
amor de das,Street of the Love of Days,"May 17, 2011",69,tbd,
indians,Somewhere Else,"Jan 29, 2013",69,7.4,
adam green & binki shapiro,,,,,artist not found!
pearl necklace,Soft Opening,"Feb 26, 2013",64,tbd,
raekwon,The Wild,"Mar 24, 2017",80,7.6,
raekwon,Fly International Luxurious Art,"Apr 28, 2015",63,6.8,
raekwon,Unexpected Victory,"Nov 30, 2011",57,4.6,
raekwon,Shaolin vs. Wu-Tang,"Mar 8, 2011",73,7.6,
raekwon,Only Built 4 Cuban Linx... Pt. II,"Sep 8, 2009",88,8.8,
buke and gase,Scholars,"Jan 18, 2019",76,6.2,
buke and gase,General Dome,"Jan 29, 2013",78,7.1,
motor city drum ensemble,,,,,artist not found!
kitty,D.A.I.S.Y. Rage [EP],"Jan 11, 2013",78,tbd,
radar brothers,,,,,artist not found!
pillowfight,Pillowfight,"Jan 22, 2013",60,tbd,
cocaine 80s,,,,,artist not found!
wimps,,,,,artist not found!
mice parade,Candela,"Jan 29, 2013",65,tbd,
mice parade,What It Means to Be Left-Handed,"Sep 14, 2010",77,tbd,
mice parade,Mice Parade,"May 8, 2007",69,tbd,
mice parade,Bem-Vinda Vontade,"May 3, 2005",78,8.8,
mice parade,Obrigado Saudade,"Jan 27, 2004",75,tbd,
boduf songs,Burnt Up on Re-Entry,"Jan 29, 2013",73,tbd,
nas,Nasir,"Jun 15, 2018",58,7.8,
nas,Illmatic XX [20th Anniversary Edition],"Apr 15, 2014",89,9.0,
nas,Life is Good,"Jul 17, 2012",81,8.6,
nas,Untitled,"Jul 15, 2008",71,8.5,
nas,Hip Hop Is Dead,"Dec 19, 2006",79,8.8,
nas,Street's Disciple,"Nov 30, 2004",80,8.6,
nas,God's Son,"Dec 17, 2002",81,8.8,
nas,The Lost Tapes,"Sep 24, 2002",81,8.8,
nas,Stillmatic,"Dec 18, 2001",69,8.9,
the ruby suns,Christopher,"Jan 29, 2013",54,tbd,
the ruby suns,Fight Softly,"Mar 2, 2010",71,7.2,
the ruby suns,Sea Lion,"Mar 4, 2008",75,7.4,
spaceghostpurrp,Mysterious Phonk: The Chronicles of Spaceghostpurrp,"Jun 12, 2012",69,7.9,
