artist,album,year,critic_score,user_score,comment
the brian jonestown massacre,My Bloody Underground,"Apr 15, 2008",51,7.2,
yellow ostrich,Cosmos,"Feb 25, 2014",72,tbd,
yellow ostrich,Strange Land,"Mar 6, 2012",68,tbd,
the primitives,,,,,artist not found!
dean blunt and inga copeland,,,,,artist not found!
gravenhurst,The Ghost in Daylight,"May 1, 2012",70,tbd,
gravenhurst,The Western Lands,"Sep 18, 2007",78,8.5,
light asylum,Light Asylum,"May 1, 2012",65,tbd,
trouble books,,,,,artist not found!
"billy bragg, wilco",,,,,artist not found!
miles kane,Coup de Grace,"Aug 10, 2018",57,7.6,
miles kane,Don't Forget Who You Are,"Jun 3, 2013",71,8.1,
miles kane,Colour of the Trap,"May 9, 2011",73,8.6,
mohn,Mohn,"May 8, 2012",71,tbd,
secrets of the moon,,,,,artist not found!
nuojuva,,,,,artist not found!
black breath,Slaves Beyond Death,"Sep 25, 2015",74,tbd,
black breath,Sentenced to Life,"Mar 26, 2012",81,tbd,
dylan ettinger,,,,,artist not found!
brendan benson,You Were Right,"Dec 10, 2013",73,tbd,
brendan benson,Forever Halloween,"Jun 4, 2013",72,8.8,
brendan benson,Howl,"Mar 5, 2013",74,tbd,
brendan benson,What Kind of World,"Apr 24, 2012",66,tbd,
brendan benson,"My Old, Familiar Friend","Aug 18, 2009",72,7.8,
brendan benson,The Alternative To Love,"Mar 22, 2005",79,7.5,
struck by lightning,True Predation,"Apr 24, 2012",79,tbd,
volcano the bear,,,,,artist not found!
suckers,Candy Salad,"Apr 24, 2012",67,tbd,
suckers,Wild Smile,"Jun 8, 2010",77,tbd,
the dandy warhols,Why You So Crazy,"Jan 25, 2019",56,6.1,
the dandy warhols,Distortland,"Apr 8, 2016",64,tbd,
the dandy warhols,This Machine,"Apr 24, 2012",50,6.0,
the dandy warhols,The Dandy Warhols Are Sound,"Jul 14, 2009",62,tbd,
the dandy warhols,Earth To The Dandy Warhols,"Aug 19, 2008",46,6.1,
the dandy warhols,Odditorium Or Warlords Of Mars,"Sep 13, 2005",57,6.4,
the dandy warhols,Welcome To The Monkey House,"Aug 19, 2003",73,7.6,
the dandy warhols,Thirteen Tales From Urban Bohemia,"Aug 1, 2000",80,8.5,
diamond rugs,Cosmetics,"Feb 24, 2015",75,tbd,
diamond rugs,Diamond Rugs,"Apr 24, 2012",68,tbd,
stalley,Ohio,"Oct 28, 2014",79,8.2,
grinderman,Grinderman 2 RMX,"Apr 17, 2012",63,tbd,
grinderman,Grinderman 2,"Sep 14, 2010",83,8.1,
grinderman,Grinderman,"Apr 10, 2007",83,8.4,
anhedonist,,,,,artist not found!
"amps for christ, woods",,,,,artist not found!
rufus wainwright,Take All My Loves: Nine Shakespeare Sonnets,"Apr 22, 2016",72,6.4,
rufus wainwright,Out of the Game,"May 1, 2012",77,8.0,
rufus wainwright,All Days Are Nights: Songs For Lulu,"Apr 20, 2010",72,tbd,
rufus wainwright,Milwaukee At Last!!! [Live],"Sep 22, 2009",73,tbd,
rufus wainwright,Rufus Does Judy At Carnegie Hall,"Dec 4, 2007",69,7.8,
rufus wainwright,Release The Stars,"May 15, 2007",72,8.3,
rufus wainwright,Want Two,"Nov 16, 2004",78,8.3,
rufus wainwright,Want One,"Sep 23, 2003",72,8.8,
rufus wainwright,Poses,"Jun 5, 2001",82,8.8,
lissy trullie,Lissy Trullie,"Apr 10, 2012",61,tbd,
dog shredder,,,,,artist not found!
molly nilsson,,,,,artist not found!
young prisms,In Between,"Mar 27, 2012",71,tbd,
young prisms,Friends for Now,"Jan 18, 2011",67,tbd,
spiritualized,And Nothing Hurt,"Sep 7, 2018",84,7.9,
spiritualized,Sweet Heart Sweet Light,"Apr 17, 2012",81,8.3,
spiritualized,Songs in A&E,"May 27, 2008",76,8.8,
spiritualized,Amazing Grace,"Sep 9, 2003",68,7.6,
spiritualized,Let It Come Down,"Sep 25, 2001",74,8.7,
king felix,,,,,artist not found!
black dice,Mr. Impossible,"Apr 10, 2012",62,tbd,
black dice,Repo,"Apr 7, 2009",67,7.0,
black dice,Load Blown,"Oct 23, 2007",72,tbd,
black dice,Broken Ear Record,"Sep 6, 2005",70,8.1,
black dice,Creature Comforts,"Jun 22, 2004",71,6.0,
elite gymnastics,,,,,artist not found!
120 days,"120 Days, Vol. 2","Feb 28, 2012",53,tbd,
vijay iyer trio,Break Stuff,"Feb 10, 2015",84,tbd,
vijay iyer trio,Accelerando,"Mar 13, 2012",88,6.6,
vijay iyer trio,Historicity,"Oct 13, 2009",87,7.3,
conan,,,,,artist not found!
oberhofer,Time Capsules II,"Mar 27, 2012",70,7.3,
quakers,Quakers,"Mar 26, 2012",80,8.2,
split cranium,Split Cranium,"Mar 20, 2012",75,tbd,
